[2025-04-14T17:31:54.953+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-04-14T17:31:57.225+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-vu-pham-ham-phuong-yen-hoa-2-prj-khu-do-thi-yen-hoa/ban-gap-chcc-3-phong-ngu-toa-sunshine-gia-7-ty-lien-he-pr42591361
[2025-04-14T17:31:57.226+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-phuong-ham-tien/chu-can-ban-r-huong-pho-sau-lung-huong-bien-golf-thanh-pho-phan-thiet-pr40565321
[2025-04-14T17:31:57.228+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-celesta-avenue/ban-2-mat-tien-tt-30-cho-den-khi-n-lh-0911937898-pr37084686
[2025-04-14T17:31:57.229+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-duong-trieu-viet-vuong-phuong-4_3/can-von-ban-gap-can-tam-huyet-434m2-ngang-21m-da-hoan-cong-22-ty-pr42573144
[2025-04-14T17:31:57.234+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-dong-van-cong-phuong-thanh-my-loi-prj-feliz-en-vista/ban-duplex-3pn-143m2-view-landmark-81-full-nt-gia-re-chi-11-ty-lh-0911937898-pr37084680
[2025-04-14T17:31:57.238+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-dinh-cong-thuong-phuong-dinh-cong/can-ban-gap-dt50m-5t-gia-12-5ty-vi-tri-dep-lo-goc-o-to-dau-do-vong-quanh-pr42517935
[2025-04-14T17:31:57.242+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-pham-van-dong-phuong-xuan-dinh/-lo-goc-be-the-sieu-tai-co-hoi-so-huu-hiem-co-pr42634992
[2025-04-14T17:31:57.244+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-so-7-phuong-an-phu/bao-gia-thi-truong-chinh-chu-b-3-tg-co-thg-may-tai-dt-5x20-gia-18-ty-pr42164191
[2025-04-14T17:31:57.249+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-duong-do-muoi-phuong-duong-quan-prj-hoang-huy-new-city/ban-nam-sau-mat-y-nguyen-hai-phong-pr42524808
[2025-04-14T17:31:57.254+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-23-10-xa-vinh-thanh-10/ban-ngay-23-10-trung-tam-dep-vuong-vuc-ngang-12-5m-so-do-tho-cu-pr42612046
[2025-04-14T17:31:57.254+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-dien-bien-phu-phuong-22-prj-the-landmark-81-vinhomes-central-park/ban-vinmes-3pn-2wc-109m2-toa-lm81-gia-22-ty-tang-trung-suat-hdmb-nnn-pr42613636
[2025-04-14T17:31:57.257+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-trieu-khuc-phuong-thanh-xuan-bac-prj-pandora-53-trieu-khuc/ban-53-8-4-ty-101-4m2-gia-tot-t-pr42598001
[2025-04-14T17:31:57.261+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-pham-hung-phuong-my-dinh-2-prj-sunshine-center/-t-ban-3pn-108m-toa-sunhine-da-set-noi-that-cuc-dep-lh-pr39334520
[2025-04-14T17:31:57.265+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-phu-la-prj-khu-do-thi-moi-van-phu/chinh-chu-gui-ban-85m-mat-cong-vien-gia-sieu-re-lh-0904588816-pr34842296
[2025-04-14T17:31:57.267+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-nguyen-trai-phuong-3-14/ban-hem-vip-xe-hoi-80-p3-quan-5-5x23m-gia-sieu-tot-23-ty-pr42547285
[2025-04-14T17:31:57.269+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-my-dinh-phuong-my-dinh-2/chi-11-5-ty-45m-6-tang-nam-tu-liem-o-to-qua-an-sinh-tot-di-lai-thuan-tien-pr42638828
[2025-04-14T17:31:57.271+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-duong-nguyen-canh-di-phuong-dai-kim-prj-khu-do-thi-dai-kim/ban-phan-lo-kdt-hoang-mai-55m2-x-4-tang-gia-nhinh-9-ty-0963789823-pr32390073
[2025-04-14T17:31:57.273+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-nguyen-co-thach-phuong-an-khanh-prj-zeit-river-thu-thiem/chinh-chu-ban-1pn-tang-san-vuon-chi-mot-duy-nhat-gia-sieu-tot-thanh-toan-toi-07-2025-pr42047363
[2025-04-14T17:31:57.275+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-so-793-phuong-tan-hung-14/ban-cap-4-mat-tien-793-q-7-dt-5x24-thich-hop-xay-moi-lh-pr42304411
[2025-04-14T17:31:57.279+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-duong-tho-lao-phuong-dong-nhan/ban-hai-ba-trung-dt-66m2-7t-mt-8-8m-gia-23-ty-lh-thu-phuong-pr42549698
[2025-04-14T17:31:57.282+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-lac-long-quan-phuong-nghia-do-1/ban-5-tang-dt43-4m2-mat-tien-5m-2-mat-ngo-pr40851506
[2025-04-14T17:31:57.292+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-so-7-phuong-linh-trung/ban-mat-tien-kinh-doanh-7-tp-thu-duc-pr42615987
[2025-04-14T17:31:57.294+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-pho-tran-binh-phuong-my-dinh-2-prj-dolphin-plaza/em-ban-164m-gom-3-1pn-tang-cao-vip-full-noi-that-dep-co-slot-oto-co-so-do-chu-thien-chi-ban-pr42526471
[2025-04-14T17:31:57.303+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-dinh-cong-phuong-dinh-cong/ban-gap-hoang-mai-lo-goc-gan-pho-xay-moi-6-tang-thang-may-noi-that-day-du-pr42633282
[2025-04-14T17:31:57.306+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-duong-bac-cau-phuong-ngoc-thuy/-view-ti-do-co-1-khong-2-giua-trung-tam-ha-noi-phap-ly-chuan-len-tin-la-bay-pr42603921
[2025-04-14T17:31:57.308+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-duong-lien-phuong-phuong-hiep-thanh/ban-tien-kinh-doanh-gan-vong-xoay-3-pr40747084
[2025-04-14T17:31:57.311+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-32-xa-di-trach-prj-chung-cu-the-wisteria/chinh-chu-ban-4pn-132m2-hinode-pr42638074
[2025-04-14T17:31:57.315+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-n1-phuong-son-ky-prj-diamond-centery/mua-nha-ngay-aeon-tan-phu-ghcdt-200-ctbh-tt20-nhan-nha-an-han-goc-lai-24th-tt-95-ck-khung-pr42431718
[2025-04-14T17:31:57.320+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-duong-van-cao-phuong-phu-thanh/ban-gap-4pn-5wc-68m2-gia-tot-tai-tan-hcm-pr42500097
[2025-04-14T17:31:57.324+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-pho-lieu-giai-phuong-ngoc-khanh-prj-vinhomes-metropolis-lieu-giai/xem-nha-24-7-binh-minh-land-chuyen-ban-cc-gia-tot-nhat-thi-truong-vay-70-pr41775396
[2025-04-14T17:31:57.328+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-usilk-city/ban-4-ngu-3vs-165m2-ban-cong-san-vuon-tai-khu-van-ha-dong-pr42575811
[2025-04-14T17:31:57.333+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-zeitgeist-city/gio-hang-ban-tai-du-an-gs-metrocity-zeigeist-gia-tot-nhat-pr41627175
[2025-04-14T17:31:57.340+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-nguyen-van-cu-1-xa-my-khanh/ban-12-cong-mat-tien-dan-cau-vam-xang-noi-va-quoc-lo-61c-pr42626181
[2025-04-14T17:31:57.347+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-duong-van-cao-phuong-phu-thanh/ban-goc-2mtkd-tan-lh-pr42655431
[2025-04-14T17:31:57.349+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-dat-phuong-phu-tan/-phan-lo-sieu-vip-77x35-gan-tp-moi-binh-duong-pr42591528
[2025-04-14T17:31:57.353+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-an-khanh-prj-the-crest-residence/-ban-2pn-115m2-metropole-thu-thiem-toa-tang-cao-view-song-gia-chi-26ty-all-in-pr42655111
[2025-04-14T17:31:57.356+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-phuong-thinh-quang/ban-toa-ccmn-gan-nga-tu-so-90m-8t-mt-8m-27-phong-khep-kin-pccc-chuan-dong-tien-150tr-thang-pr42334028
[2025-04-14T17:31:57.357+0000] {ScraperBatdongsan.py:266} INFO - [Skipped] Already crawled: https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-pho-ky-dong-xa-phu-xuan-5-prj-thai-binh-dragon-city/ban-bt-gia-cuc-chat-12-9-ty-352m2-pr42585247
