title	url_id	area	width	price	direction	number_of_bedrooms	number_of_toilets	furniture	legal	lat	lon	address	district	province
Nhà riêng tại phố Ngụy Như Kon Tum	pr42644526	60 m²	5 m	26,5 tỷ	Tây - Nam	6 phòng	6 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9987080140002	105.800727290491	Phố Ngụy Như Kon Tum, Phường Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Văn Khê	pr42538628	82,5 m²		17 tỷ						20.972478345683538	105.76161159398733	Dự án Văn Khê, Phường La Khê, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Căn hộ chung cư tại Gold Tower	pr42205917	120 m²		8 tỷ	Tây - Bắc	3 phòng	2 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9942127608502	105.807095028234	Gold Tower, Nguyễn Trãi, Thanh Xuân Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán đất tại đường Vân Canh	pr42595925	79,9 m²	13 m	24 tỷ	Đông				Sổ đỏ/ Sổ hồng	21.0458821112636	105.72049307993	Đường Vân Canh, Xã Di Trạch, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà riêng tại phố Vũ Tông Phan	pr42209032	37 m²	3,3 m	10,5 tỷ		5 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9847731387834	105.814491300565	Phố Vũ Tông Phan, Phường Khương Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Căn hộ chung cư tại N04 - KĐT Đông Nam Trần Duy Hưng	pr42432294	125,1 m²		10 tỷ		3 phòng	2 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.00944223458068	105.800800808617	N04 - KĐT Đông Nam Trần Duy Hưng, Hoàng Đạo Thúy, Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Đại Mỗ - Hà Nội	pr42484995	90 m²	6 m	18,5 tỷ	Tây			Cao cấp	Sổ đỏ/ Sổ hồng	20.9929085431735	105.763115318621	Đại Mỗ, Đường 70, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Mandarin Garden	pr42323039	172 m²		16,35 tỷ		3 phòng	3 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.004506977755515	105.79838900952979	Dự án Mandarin Garden, Đường Hoàng Minh Giám, Phường Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Hà Huy Tập	pr42638894	77,2 m²	9,2 m	7,5 tỷ		3 phòng	3 phòng		Sổ đỏ/ Sổ hồng.	21.0842432771893	105.916540561471	Đường Hà Huy Tập, Thị trấn Yên Viên, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Căn hộ chung cư tại Thăng Long Number One	pr42610485	170 m²		11,7 tỷ		4 phòng	3 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.00304651702544	105.79227162286197	Dự án Thăng Long Number One, Phường Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Viha Complex	pr38748196	145 m²		86 triệu/m²	Tây - Bắc	3 phòng	2 phòng	Không nội thất	Hợp đồng mua bán	20.9975872039795	105.803833007813	Viha Complex, 107, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Hưng Thịnh	pr40572393	80 m²	5 m	18 tỷ		4 phòng	4 phòng		Sổ đỏ	20.9611831157744	105.865305829217	Đường Hưng Thịnh, Phường Yên Sở, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà riêng tại phố Quan Nhân	pr42616043	55 m²	5 m	12,5 tỷ		5 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0034690939941	105.811028841112	Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Cầu Diễn	pr41953343	60 m²	5 m	18,5 tỷ		3 phòng	3 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0452511996577	105.752011438986	Đường Cầu Diễn, Phường Phúc Diễn, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Đại Kim	pr38440126	83,45 m²	5 m	14 tỷ	Tây - Nam	6 phòng	6 phòng		Đang chờ sổ.	20.9724464416504	105.819839477539	Dự án KĐT Đại Kim, Đường Nguyễn Cảnh Dị, Phường Đại Kim, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà biệt thự, liền kề tại Calyx Residence	pr42642860	70 m²	5 m	9 tỷ		4 phòng	3 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.135042841471606	105.86293934268768	Calyx Residence, Cổ Loa, Uy Nỗ, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà riêng tại đường Đội Cấn	pr42622549	40 m²	4,7 m	9 tỷ	Đông	4 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0380016790424	105.811086379048	Đường Đội Cấn, Phường Cống Vị, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại đường Xuân La	pr42410414	46 m²	4,5 m	12 tỷ		3 phòng	4 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0646707421201	105.805923011185	Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Bán đất tại phường Vĩnh Phúc	pr42598991	59 m²	6,6 m	8,5 tỷ					Sổ đỏ/ Sổ hồng	21.0426434993203	105.809873158846	Phường Vĩnh Phúc, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại đường Xuân La	pr42465003	36 m²	4 m	8,79 tỷ		3 phòng	4 phòng		Sổ đỏ/ Sổ hồng	21.064488563102	105.806102711218	Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Tô Ngọc Vân	pr42598748	56 m²	5 m	24 tỷ		3 phòng	3 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0687915308097	105.824247111341	Ngõ 11, Đường Tô Ngọc Vân, Phường Quảng An, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Giáp Nhất	pr42507711	80 m²		19,5 tỷ		22 phòng	22 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0070538886157	105.815359540557	Đường Giáp Nhất, Phường Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại đường Xuân Đỉnh	pr42584966	45 m²	4 m	9,3 tỷ		4 phòng			Sổ đỏ/ Sổ hồng	21.0712190733895	105.794720967893	Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán đất tại đường Quốc lộ 23B	pr42605883	80 m²	4,2 m	11,45 tỷ					Sổ đỏ/ Sổ hồng	21.1539456278767	105.815922947366	Đường Quốc lộ 23B, Xã Vân Nội, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà biệt thự, liền kề tại phố Lò Đúc	pr42656653	80 m²		13 tỷ					Sổ đỏ/ Sổ hồng	21.0183584807487	105.855021032894	Phố Lò Đúc, Phường Phạm Đình Hổ, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại phố Trung Kính	pr41727125	36 m²	4,4 m	7 tỷ	Đông - Nam	4 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0186673250599	105.792384282949	Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Tân Tây Đô	pr42516080	95 m²	5 m	13 tỷ	Đông - Bắc	5 phòng	4 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	21.0741790922039	105.700824568181	Khu đô thị mới Tân Tây Đô, Quốc lộ 32, Tân Lập, Đan Phượng, Hà Nội	Đan Phượng	Hà Nội
Nhà riêng tại đường Hoàng Văn Thái	pr42630158	50 m²	4,5 m	15 tỷ		4 phòng	5 phòng		Sổ đỏ/ Sổ hồng	20.9963228729385	105.826050174733	Đường Hoàng Văn Thái, Phường Khương Mai, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán đất tại đường Quang Tiến	pr42520765	74 m²	4,6 m	7,85 tỷ					Sổ đỏ	21.0011306667122	105.758157206798	Đường Quang Tiến, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Phan Văn Trường	pr42502045	61 m²	6,5 m	13 tỷ		18 phòng	18 phòng	Đầy đủ 3.5m.	Sổ đỏ/ Sổ hồng	21.0372546245504	105.785993762905	Phố Phan Văn Trường, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Căn hộ chung cư tại New Skyline	pr42412978	145 m²		8,99 tỷ		3 phòng	2 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.98008555943917	105.7920380101326	Dự án New Skyline, Phường Văn Quán, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà biệt thự, liền kề tại An Vượng Villa	pr39331634	176,5 m²		25 tỷ		6 phòng	5 phòng		Sổ đỏ/ Sổ hồng	20.982067108154297	105.75563049316406	Dự án An Vượng Villa, Đường Lê Quang Đạo, Phường Dương Nội, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Ngọc Hà	pr41374678	67,25 m²	5 m	12,8 tỷ		10 phòng	10 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0375203217459	105.830065824484	Đường Ngọc Hà, Phường Ngọc Hà, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại phố Nguyễn Ngọc Vũ	pr42574079	50 m²	3,1 m	14 tỷ					Có sổ.	21.0118615363605	105.808503079161	Phố Nguyễn Ngọc Vũ, Phường Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Vinhomes Cổ Loa	pr42602931	80 m²		21,6 tỷ				Nội thất đầy đủ: Điều hòa, tủ lạnh, giường ngủ, và nhiều tiện ích khác.		21.11552119820761	105.86993442580713	Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Bán đất tại xã Yên Trung	pr42489296	720 m²		13 triệu/m²						20.9986414874795	105.421727688909	Xã Yên Trung, Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
Nhà riêng tại đường Đàm Quang Trung	pr42472804	30 m²		7,28 tỷ		3 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.032286979826	105.900557029047	Đường Đàm Quang Trung, Phường Long Biên, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại Tiểu khu đô thị mới Vạn Phúc	pr42643016	54 m²		15 tỷ				Đầy đủ	Sổ đỏ/ Sổ hồng	20.98139502026301	105.76814293715988	Tiểu khu đô thị mới Vạn Phúc, Tố Hữu, Vạn Phúc, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú	pr42646454	102 m²	5,3 m	21 tỷ					Sổ đỏ/ Sổ hồng	20.95772539468863	105.76720044008913	KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Định Công	pr42647099	35 m²	3,5 m	8,1 tỷ		4 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9831524027926	105.835117045061	Đường Định Công, Phường Định Công, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà riêng tại đường Tư Đình	pr42641546	60 m²	8 m	16 tỷ		4 phòng	6 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0288249660373	105.88398203156	Đường Tư Đình, Phường Long Biên, Long Biên, Hà Nội	Long Biên	Hà Nội
Bán đất tại phố Yên Duyên	pr42631027	84 m²	5,3 m	21 tỷ					Sổ đỏ/ Sổ hồng	20.9723580673795	105.868387906382	Phố Yên Duyên, Phường Yên Sở, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà mặt phố tại đường Trung Phụng	pr42469724	30 m²		15 tỷ		3 phòng	4 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0149875585964	105.838913178312	Đường Trung Phụng, Phường Trung Liệt, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Căn hộ chung cư tại Chung cư 170 Đê La Thành - GP Building	pr42473780	141 m²		9,8 tỷ	Đông - Nam	3 phòng	2 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.021639259244516	105.82852685348377	Dự án 170 Đê La Thành - GP Building, Đường Đê La Thành, Phường Ô Chợ Dừa, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại phố Hoàng Sâm	pr42635633	67 m²	4 m	20 tỷ		4 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0453978225495	105.799725604775	Phố Hoàng Sâm, Phường Nghĩa Đô, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phố Yên Lạc	pr42511250	42 m²	4,3 m	11,68 tỷ		3 phòng	3 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0006741894881	105.862995605999	Phố Yên Lạc, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại phường Dịch Vọng	pr42627582	42 m²	3,7 m	19,8 tỷ		6 phòng	4 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.036261556732	105.793895775504	Phường Dịch Vọng, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phường Mỗ Lao	pr42611068	43,6 m²		7,9 tỷ		5 phòng	3 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9846004797072	105.784895928746	Phường Mỗ Lao, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại phường Ngọc Khánh	pr42614572	35 m²	3,5 m	7,95 tỷ		3 phòng	3 phòng		Sổ đỏ/ Sổ hồng	21.0298541635811	105.811714511076	Phường Ngọc Khánh, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Căn hộ chung cư tại Grandeur Palace Giảng Võ	pr41911954	89,8 m²		12 tỷ	Tây - Bắc	2 phòng	2 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0287971496582	105.825675964355	Dự án Grandeur Palace, Phố Giảng Võ, Phường Kim Mã, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà mặt phố tại đường Nam Đồng	pr42021869	85 m²	4 m	25 tỷ		5 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0131990713046	105.833143056508	Đường Nam Đồng, Phường Nam Đồng, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Đại Kim - Định Công	pr42355242	120 m²	10 m	30 tỷ	Đông	4 phòng	4 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	20.977869157860372	105.83646569782489	Dự án KĐTM Đại Kim - Định Công, Đường Nguyễn Cảnh Dị, Phường Định Công, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà riêng tại đường Hoàng Như Tiếp	pr41278802	60 m²	4,5 m	14,8 tỷ		4 phòng	5 phòng	Đầy đủ.	Sổ đỏ/ Sổ hồng	21.0403522809415	105.87796932841	Đường Hoàng Như Tiếp, Phường Bồ Đề, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại Eurowindow Twin Parks	pr42143266	75 m²	5 m	20,5 tỷ	Đông - Nam				Đang chờ sổ	21.00830706924043	105.93789676777868	Dự án Eurowindow Twin Parks, Đường Thành Trung, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Căn hộ chung cư tại Sunshine Center	pr42359195	130 m²		8,7 tỷ		3 phòng	3 phòng	Đầy đủ	Hợp đồng mua bán	21.01864845218109	105.78179554509288	Dự án Sunshine Center, Đường Phạm Hùng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại Mailand Hanoi City	pr42295091	105 m²	12 m	21 tỷ	Bắc	6 phòng	5 phòng	Nội thất đầy đủ	Sổ đỏ/ Sổ hồng	21.0151062011719	105.72484588623	Dự án Mailand Hanoi City, Đường Đại lộ Thăng Long, Xã An Khánh, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà riêng tại đường Phú Diễn	pr42449167	46 m²	4 m	8,6 tỷ		9 phòng	9 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0513559227011	105.756410156073	Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại đường Trịnh Văn Bô	pr42010334	80 m²	5,6 m	20 tỷ		4 phòng	4 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	21.0343273438097	105.752534299123	Đường Trịnh Văn Bô, Phường Xuân Phương, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Phùng Chí Kiên	pr42132977	40 m²	6 m	11 tỷ		4 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0430140035876	105.802808847368	Phố Phùng Chí Kiên, Phường Nghĩa Đô, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà mặt phố tại đường Dương Văn Bé	pr42630962	67 m²		28,5 tỷ		4 phòng	6 phòng		Sổ đỏ/ Sổ hồng	20.9958726649722	105.874331424049	Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Thạch Bàn	pr42580164	50 m²	4,1 m	7,2 tỷ		4 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0249324397726	105.907477174387	Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Thụy Khuê	pr42060062	110 m²		25 tỷ	Đông - Nam	25 phòng	50 phòng	Đầy đủ full nội thất cao cấp.	Sổ đỏ/ Sổ hồng	21.0425824415	105.824233582518	Ngõ 29, Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Bồ Đề	pr42615954	60 m²	5 m	12,1 tỷ		3 phòng	3 phòng	Đầy đủ.	Sổ đỏ/ Sổ hồng	21.0380716096066	105.871944381187	Đường Bồ Đề, Phường Bồ Đề, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại phố Thái Hà	pr42644986	70 m²	4,1 m	16,8 tỷ		4 phòng	3 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0123765215043	105.820307645624	Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán đất tại xã Thuỷ Xuân Tiên	pr42603641	876 m²	40 m	12,5 triệu/m²	Đông - Nam				Sổ đỏ/ Sổ hồng	20.880948158141	105.584666943941	Xã Thuỷ Xuân Tiên, Chương Mỹ, Hà Nội	Chương Mỹ	Hà Nội
Nhà biệt thự, liền kề tại đường 6	pr42641588	55 m²	5 m	11 tỷ		8 phòng	6 phòng		Sổ đỏ/ Sổ hồng	20.9483134663381	105.74634499476	Đường 6, Phường Yên Nghĩa, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Nguyễn Văn Cừ	pr41874904	40 m²	3,6 m	14 tỷ	Tây - Nam	3 phòng	5 phòng	Cơ bản Tủ bếp, bếp từ, hút mùi phòng bếp, máy rửa bát, rèm cửa, điều hòa;	Sổ đỏ/ Sổ hồng.	21.0412510788726	105.869600258455	Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú	pr42237573	90 m²	4,5 m	22,5 tỷ	Tây - Bắc	4 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.958426598929	105.767255586301	KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại phố Hoàng Cầu	pr42594957	80 m²	6,5 m	300 triệu/m²					Sổ đỏ/ Sổ hồng	21.0164736662902	105.822720673021	Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Quan Hoa	pr42581014	40 m²	5,1 m	9,76 tỷ		4 phòng			Sổ đỏ/ Sổ hồng	21.0400891083723	105.806422914398	Đường Quan Hoa, Phường Quan Hoa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Vân Canh	pr40750198	100 m²		16 tỷ						21.0405153133815	105.731906995182	Dự án Khu đô thị Vân Canh, Xã Vân Canh, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà riêng tại đường Đào Tấn	pr42606287	50 m²	4 m	10,8 tỷ		3 phòng	3 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0326141907456	105.808804600159	Đường Đào Tấn, Phường Cống Vị, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà biệt thự, liền kề tại phường Trung Văn	pr42481940	128 m²	12 m	26,8 tỷ	Đông - Nam	6 phòng	4 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	20.9922410892642	105.786024512467	Phường Trung Văn, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại An Lạc Green Symphony	pr42147736	135 m²	7,5 m	25,5 tỷ	Tây - Bắc					21.03312087873873	105.73224708372906	Dự án An Lạc Green Symphony, Xã Vân Canh, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Căn hộ chung cư tại Hei Tower	pr41997365	130 m²		7,6 tỷ	Tây - Nam	3 phòng	2 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0028501839155	105.805311348519	Hei Tower, Ngụy Như Kon Tum, Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Phúc Lợi	pr42402780	75 m²	5,5 m	21,6 tỷ		4 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0386869937292	105.934755719381	Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại La Casta Văn Phú	pr38701971	86 m²	5,4 m	20,6 tỷ		5 phòng	5 phòng		Sổ đỏ trao tay.	20.9634590148926	105.762763977051	Dự án La Casta Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Âu Cơ	pr42615936	90 m²	6 m	20,4 tỷ		20 phòng	21 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0739174218385	105.824239458826	Đường Âu Cơ, Phường Nhật Tân, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Căn hộ chung cư tại Mỹ Đình Pearl	pr41715722	94 m²		7,8 tỷ	Tây - Nam	2 phòng	2 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0124320983887	105.767395019531	Dự án Mỹ Đình Pearl, Phường Phú Đô, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà mặt phố tại đường Dương Văn Bé	pr42631571	68 m²		28,49 tỷ		4 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9960220875283	105.873966807307	Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại phố Ngọc Khánh	pr42593765	38 m²	3,6 m	8,2 tỷ					Sổ đỏ	21.0289354872762	105.812707139822	Phố Ngọc Khánh, Phường Ngọc Khánh, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà biệt thự, liền kề tại Hà Nội Tropical Garden	pr42577518	233 m²	16 m	15,3 tỷ	Đông - Nam	4 phòng	4 phòng		Hợp đồng mua bán	20.992105658782393	105.459225130873	Hà Nội Tropical Garden, Yên Bình, Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
Nhà riêng tại phố Trần Cung	pr42575817	49 m²	4 m	10,5 tỷ	Tây - Nam	4 phòng	6 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.0525546457937	105.789343933652	Phố Trần Cung, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Mậu Lương	pr39102902	62 m²	5 m	14,7 tỷ		6 phòng	5 phòng	Đầy đủ.	Sổ đỏ/ Sổ hồng	20.9584029082386	105.794533408214	Đường Mậu Lương, Phường Kiến Hưng, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại phố Khâm Thiên	pr42451909	38 m²	4 m	9,3 tỷ		4 phòng	5 phòng	Cơ bản	Sổ đỏ/ Sổ hồng.	21.0207086762036	105.83559711435	Ngõ Văn Chương, Phố Khâm Thiên, Phường Văn Chương, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại phố Xã Đàn	pr42599946	50 m²	4,5 m	10,5 tỷ		4 phòng		Đầy đủ	Sổ đỏ/ Sổ hồng	21.0168196570599	105.832223270724	Phố Xã Đàn, Phường Nam Đồng, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Lê Đức Thọ	pr42604623	55 m²		8,12 tỷ		4 phòng				21.0303015494402	105.769317194768	Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Handi Resco Lê Văn Lương	pr30606644	105 m²		7,5 tỷ	Tây - Bắc	3 phòng	2 phòng	Full.	Sổ đỏ/ Sổ hồng	21.0034675598145	105.802444458008	Handi Resco Lê văn Lương, 31, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội.	Thanh Xuân	Hà Nội
Nhà riêng tại đường Trần Duy Hưng	pr42612579	60 m²	5 m	19,5 tỷ	Nam	8 phòng	4 phòng		Sổ đỏ/ Sổ hồng	21.0105738364313	105.799436950001	Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Mễ Trì	pr42220570	55 m²		13,8 tỷ		6 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.011862086893	105.775768925603	đường Mễ Trì, Phường Mễ Trì, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Phố Trạm	pr42596240	62 m²	5,2 m	12,8 tỷ		4 phòng	5 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	21.0261624430728	105.892866428624	Đường Phố Trạm, Phường Long Biên, Long Biên, Hà Nội	Long Biên	Hà Nội
