title	url_id	area	width	price	direction	number_of_bedrooms	number_of_toilets	furniture	legal	lat	lon	address	district	province
Bán đất tại phố Bà Huyện Thanh Quan	pr42623349	373 m²	10 m	29 tỷ						16.0433383774618	108.244693231745	Phố Bà Huyện Thanh Quan, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng	Ngũ Hành Sơn	Đà Nẵng
Nhà riêng tại đường Khương Trung	pr42596854	51 m²	5 m	10,5 tỷ		6 phòng	4 phòng		Sổ đỏ/ Sổ hồng	20.9943259741508	105.817260811244	Đường Khương Trung, Phường Khương Đình, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Shophouse, nhà phố thương mại tại Centa City	pr42601694	90 m²	9 m	7,85 tỷ	Nam	5 phòng	4 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	21.07783899422875	105.97142885721102	Centa City, Đường Hữu Nghị, Phường Phù Chẩn, Từ Sơn, Bắc Ninh	Từ Sơn	Bắc Ninh
Bán đất tại xã Tân Xã	pr40817132	230 m²	6 m	55 triệu/m²					Sổ đỏ/ Sổ hồng	21.0196056654014	105.545450210493	Thôn 9, Xã Tân Xã, Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
Nhà riêng tại đường Nguyễn Trãi	pr42588663	71 m²	4,5 m	10,8 tỷ		5 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9876519011692	105.800392800373	Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Quang Trung	pr42646910	240 m²		29 tỷ					Sổ đỏ/ Sổ hồng	10.8389166626183	106.648718483936	Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh	Gò Vấp	Hồ Chí Minh
Nhà mặt phố tại đường Liên Phường	pr40747084	200 m²	10 m	15 tỷ					Sổ đỏ/ Sổ hồng	11.0280868	106.6784508	Đường Liên Phường, Phường Hiệp Thành, Thủ Dầu Một, Bình Dương	Thủ Dầu Một	Bình Dương
Đất nền dự án tại Khu dân cư Đông Thủ Thiêm	pr42633783	213 m²	9 m	18,74 tỷ	Tây - Bắc				Sổ đỏ/ Sổ hồng	10.7920261738613	106.778994116047	Đông Thủ Thiêm, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh	Quận 2	Hồ Chí Minh
Căn hộ chung cư tại Cảnh Viên 1	pr31827694	122 m²		8 tỷ		3 phòng	2 phòng	Cao cấp đầy đủ nội thất.		10.7209329605103	106.729797363281	Dự án Cảnh Viên 1, Phường Tân Phú, Quận 7, Hồ Chí Minh	Quận 7	Hồ Chí Minh
Trang trại, khu nghỉ dưỡng tại xã Bình Châu	pr42595926	4.000 m²	126 m	21,39 tỷ				Đầy đủ	Sổ đỏ/ Sổ hồng	10.6032947283846	107.53410849071	Xã Bình Châu, Xuyên Mộc, Bà Rịa Vũng Tàu	Xuyên Mộc	Bà Rịa Vũng Tàu
Nhà biệt thự, liền kề tại Hoàng Thành Villas	pr37873095	140 m²		26 tỷ		6 phòng	6 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.983510595157888	105.78327786593215	Dự án Hoàng Thành Villas, Phường Mỗ Lao, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Căn hộ chung cư tại Gateway Thảo Điền	pr42613836	143 m²		17 tỷ		4 phòng	3 phòng			10.804370535369545	106.7462159383862	Dự án Gateway Thảo Điền, Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh	Quận 2	Hồ Chí Minh
Nhà riêng tại phố Phùng Hưng	pr42241530	50 m²	5 m	8 tỷ		5 phòng	5 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	20.974603978595	105.781541079734	Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Hoa Bằng	pr41761856	50 m²	3,6 m	8 tỷ		4 phòng	4 phòng		Sổ đỏ/ Sổ hồng	21.0236005781508	105.792845637388	Đường Hoa Bằng, Phường Yên Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Tropic Garden	pr36858801	114 m²		7,6 tỷ		3 phòng	2 phòng	Đầy đủ.	Hợp đồng mua bán	10.8139724731445	106.727844238281	Dự án Tropic Garden, Đường 66, Phường Thảo Điền, Quận 2, Hồ Chí Minh	Quận 2	Hồ Chí Minh
Căn hộ chung cư tại Vista Verde	pr42343311	105 m²		8 tỷ	Tây - Bắc	2 phòng		Đầy đủ	Sổ đỏ/ Sổ hồng	10.7764835706136	106.755723779817	Dự án Vista Verde, Đường Phan Văn Đáng, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh	Quận 2	Hồ Chí Minh
Nhà riêng tại đường Bờ Bao Tân Thắng	pr42588572	100 m²		8,5 tỷ		5 phòng			Sổ đỏ/ Sổ hồng	10.8011015301848	106.619043604901	Đường Bờ Bao Tân Thắng, Phường Tân Quý, Tân Phú, Hồ Chí Minh	Tân Phú	Hồ Chí Minh
Nhà riêng tại đường Hoàng Quốc Việt	pr42602693	55 m²	5 m	14 tỷ		6 phòng	4 phòng		Sổ đỏ/ Sổ hồng	21.0464275009761	105.799424703368	Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Shophouse, nhà phố thương mại tại Vinhomes Royal Island	pr42648018	90 m²	5 m	12,9 tỷ	Tây - Nam	4 phòng	4 phòng	Không nội thất	Hợp đồng mua bán	20.914443497401287	106.71451921036932	Vinhomes Royal Island, Phường Thủy Hà, Thủy Nguyên, Hải Phòng	Thủy Nguyên	Hải Phòng
Nhà biệt thự, liền kề tại The Crown - Vinhomes Ocean Park 3	pr42594289	230 m²	7 m	11 tỷ	Đông - Bắc	4 phòng	4 phòng		Hợp đồng mua bán	20.9411220995793	105.957154069795	Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên	Văn Giang	Hưng Yên
Shophouse, nhà phố thương mại tại Anland LakeView	pr42561373	218,6 m²		108 triệu/m²	Tây - Bắc			Không nội thất	Sổ đỏ/ Sổ hồng	20.9831671303192	105.75739138754	Dự án Anland LakeView, Đường Ngô Thì Nhậm, Phường Dương Nội, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Shophouse, nhà phố thương mại tại Vinhomes Ocean Park Gia Lâm	pr42598417	70,8 m²	5,9 m	22 tỷ	Tây - Bắc				Có sổ.	21.0029158286121	105.96478420088	Dự án Vinhomes Ocean Park Gia Lâm, Đường Ngọc Trai 6, Xã Đa Tốn, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Bán đất tại đường Võ Như Hưng	pr41435752	160 m²	10 m	13,9 tỷ	Đông				Sổ đỏ/ Sổ hồng	16.0478038951282	108.237790878597	Đường Võ Như Hưng, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng	Ngũ Hành Sơn	Đà Nẵng
Căn hộ chung cư tại Sunshine City	pr42607454	86 m²		7 tỷ	Nam	3 phòng	2 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.084037203017715	105.79203901682995	Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà mặt phố tại đường Hoàng Sa	pr42632846	120 m²	8 m	30 tỷ					Sổ đỏ/ Sổ hồng	10.795193759762	106.687558462805	Đường Hoàng Sa, Phường 2, Phú Nhuận, Hồ Chí Minh	Phú Nhuận	Hồ Chí Minh
Nhà riêng tại đường Giang Văn Minh	pr42273862	52 m²	4,13 m	20,5 tỷ		8 phòng	5 phòng	Nội thất cao cấp	Sổ đỏ/ Sổ hồng	21.0320710077962	105.826915971861	Đường Giang Văn Minh, Phường Kim Mã, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại phường Văn Quán	pr42022953	35 m²	3,55 m	7 tỷ		3 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9761396701502	105.791358347675	Phường Văn Quán, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Căn hộ chung cư tại The Grand Manhattan	pr37007029	68 m²		8,9 tỷ		2 phòng	2 phòng	Cơ bản		10.7637195587158	106.694580078125	Dự án The Grand Manhattan, Đường Cô Giang, Phường Cô Giang, Quận 1, Hồ Chí Minh	Quận 1	Hồ Chí Minh
Nhà biệt thự, liền kề tại Khu đô thị Mễ Trì Thượng	pr42655738	76 m²		20,9 tỷ					Sổ đỏ/ Sổ hồng	21.00557329593492	105.77917829919149	Mễ Trì Thượng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại The Infiniti Riviera Point	pr42550236	140 m²		9,8 tỷ		3 phòng	3 phòng		Hợp đồng mua bán	10.731452609764426	106.72881033945582	Dự án The Infiniti Riviera Point, Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Hồ Chí Minh	Quận 7	Hồ Chí Minh
Nhà riêng tại phường Bình Trị Đông B	pr42584455	120 m²	6 m	7,5 tỷ		26 phòng	26 phòng		Sổ đỏ/ Sổ hồng	10.7451972212208	106.610408302598	Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh	Bình Tân	Hồ Chí Minh
Nhà riêng tại đường Triều Khúc	pr41188018	51 m²		8,8 tỷ		2 phòng			Sổ đỏ/ Sổ hồng	20.9853059108255	105.799184511113	Đường Triều Khúc, Phường Thanh Xuân Nam, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại đường Phạm Văn Đồng	pr42611305	61 m²	5 m	15,5 tỷ		16 phòng			Sổ đỏ/ Sổ hồng	21.0733783507775	105.785645698781	Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Âu Dương Lân	pr41976679	86 m²	4 m	7,98 tỷ		6 phòng	4 phòng			10.7441011303197	106.684317509588	Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh	Quận 8	Hồ Chí Minh
Nhà riêng tại đường Nguyễn Thị Minh Khai	pr42605904	30 m²	4,1 m	8,4 tỷ				Đầy đủ	Sổ đỏ/ Sổ hồng	10.7866857149685	106.701857838559	Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, Hồ Chí Minh	Quận 1	Hồ Chí Minh
Nhà riêng tại đường Xa La	pr42541451	50 m²	4 m	11,95 tỷ	Tây - Bắc	4 phòng	4 phòng		Sổ đỏ/ Sổ hồng	20.9607031292088	105.792052106881	Đường Xa La, Phường Phúc La, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Nguyễn Chí Thanh	pr42581229	30 m²		12,5 tỷ		3 phòng	5 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	21.019940830901	105.808241365751	Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại phố Phạm Tuấn Tài	pr42605792	46 m²	4,5 m	17 tỷ		6 phòng	4 phòng		Sổ đỏ/ Sổ hồng	21.0433176739777	105.786358960251	Phố Phạm Tuấn Tài, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Vạn Phúc City	pr41251297	105 m²	5 m	18,2 tỷ		6 phòng	6 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	10.845416105816467	106.71903613458564	Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh	Thủ Đức	Hồ Chí Minh
Nhà mặt phố tại phường Phú Thọ Hòa	pr42600666	65 m²		8,3 tỷ		5 phòng	4 phòng	Nội thất bao gồm điều hòa, giường, tủ lạnh...	Sổ đỏ/ Sổ hồng	10.7861440265818	106.627984671923	Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh	Tân Phú	Hồ Chí Minh
Kho, nhà xưởng tại đường Quốc lộ 14	pr41443633	6.000 m²	60 m	12,5 tỷ	Đông		3 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	12.5803218110728	107.854054774014	Đường Quốc lộ 14, Xã Trúc Sơn, Cư Jút, Đắk Nông	Cư Jút	Đắk Nông
Nhà riêng tại đường Bờ Bao Tân Thắng	pr37690023	600 m²	8 m	14 tỷ		6 phòng	6 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	10.8014186	106.6190853	Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh	Tân Phú	Hồ Chí Minh
Nhà riêng tại phố Chùa Bộc	pr42622743	60 m²	4 m	15,5 tỷ		4 phòng	4 phòng		Sổ đỏ/ Sổ hồng	21.007662225	105.827987518393	Phố Chùa Bộc, Phường Quang Trung, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Căn hộ chung cư tại Zenity	pr41650619	116 m²		14 tỷ	Tây - Nam	3 phòng	3 phòng	Full nội thất.	Sổ đỏ/ Sổ hồng	10.754506815117713	106.68767858688089	Dự án Zenity, Đường Võ Văn Kiệt, Phường Cầu Kho, Quận 1, Hồ Chí Minh	Quận 1	Hồ Chí Minh
Căn hộ chung cư tại Tòa Nhà Horizon	pr42611218	125 m²		7,3 tỷ		3 phòng	2 phòng	Tặng lại 1 số nội thất.	Sổ đỏ/ Sổ hồng	10.7917055394801	106.68803763979	Horizon, 214, Đường Trần Quang Khải, Phường Tân Định, Quận 1, Hồ Chí Minh	Quận 1	Hồ Chí Minh
Bán đất tại đường Nguyễn Thông	pr38626655	1.000 m²	34 m	10 triệu/m²						10.9392023337043	108.159244520658	Đường Nguyễn Thông, Phường Phú Hài, Phan Thiết, Bình Thuận	Phan Thiết	Bình Thuận
Nhà mặt phố tại đường Nguyễn Hoàng	pr42595476	66 m²		13,8 tỷ						21.0312753383006	105.774448422753	Đường Nguyễn Hoàng, Phường Mai Dịch, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Trần Bình Trọng	pr40692126	46 m²		9,5 tỷ		4 phòng	3 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	10.7562551161111	106.681031532265	Đường Trần Bình Trọng, Phường 1, Quận 5, Hồ Chí Minh.	Quận 5	Hồ Chí Minh
Nhà riêng tại phường Ngọc Khánh	pr42614572	35 m²	3,5 m	7,95 tỷ		3 phòng	3 phòng		Sổ đỏ/ Sổ hồng	21.0298541635811	105.811714511076	Phường Ngọc Khánh, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà mặt phố tại đường Bạch Đằng	pr42483944	100 m²	19 m	19,5 tỷ	Đông - Nam				Sổ đỏ/ Sổ hồng	12.2424907235021	109.188646294453	Đường Bạch Đằng, Phường Tân Tiến, Nha Trang, Khánh Hòa	Nha Trang	Khánh Hòa
Nhà mặt phố tại đường Phan Văn Trị	pr42649563	105 m²	5,2 m	21,7 tỷ		1 phòng	1 phòng		Sổ đỏ/ Sổ hồng	10.8288567295845	106.683639516078	Đường Phan Văn Trị, Phường 7, Gò Vấp, Hồ Chí Minh	Gò Vấp	Hồ Chí Minh
Nhà biệt thự, liền kề tại Vinhomes Marina Cầu Rào 2	pr42552757	226 m²		29,5 tỷ		4 phòng	4 phòng	Full nội thất		20.827278447987965	106.69198627298431	Dự án Vinhomes Marina Cầu Rào 2, Phường Vĩnh Niệm, Lê Chân, Hải Phòng	Lê Chân	Hải Phòng
Căn hộ chung cư tại Hei Tower	pr42656171	101 m²		7,5 tỷ		3 phòng	2 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.00294758534831	105.80528784454985	Hei Tower, Ngụy Như Kon Tum, Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Thủ Khoa Huân	pr42514672	176 m²	6,5 m	15,7 tỷ		2 phòng	2 phòng		Sổ đỏ/ Sổ hồng	16.0565222049731	108.241511007817	Đường Thủ Khoa Huân, Phường An Hải Nam, Sơn Trà, Đà Nẵng	Sơn Trà	Đà Nẵng
Nhà riêng tại đường Số 36	pr42116123	72,5 m²	4 m	10,3 tỷ		4 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	10.7384021224672	106.628943045782	Đường Số 36, Phường 10, Quận 6, Hồ Chí Minh	Quận 6	Hồ Chí Minh
Nhà biệt thự, liền kề tại Hà Đô Charm Villas	pr42445289	236 m²		125 triệu/m²						21.0067515586844	105.698397990589	Hà Đô Charm Villas, Đại lộ Thăng Long, An Thượng, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Bán đất tại đường Nguyễn Văn Linh	pr42624683	90 m²	5,1 m	13,5 tỷ	Tây				Sổ đỏ/ Sổ hồng.	21.0281187714195	105.919998048695	68, Đường Nguyễn Văn Linh, Phường Thạch Bàn, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Ngô Thì Sỹ	pr42616094	46 m²		8,7 tỷ			6 phòng		Sổ đỏ/ Sổ hồng	20.9777215662174	105.777895939145	Đường Ngô Thì Sỹ, Phường Vạn Phúc, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Căn hộ chung cư tại Green Diamond 93 Láng Hạ	pr40831595	142 m²		18 tỷ		3 phòng		Full	Sổ đỏ/ Sổ hồng	21.016826629638672	105.81522369384766	Dự án Green Diamond 93 Láng Hạ, Phố Láng Hạ, Phường Láng Hạ, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Solasta Mansion Dương Nội	pr42444899	170 m²		27,5 tỷ	Tây - Bắc					20.97666323451133	105.7613541404582	Dự án Solasta Mansion, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Đức Giang	pr42610643	76 m²		7,1 tỷ		4 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0664867089244	105.891764208205	Đường Đức Giang, Phường Đức Giang, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại phố Bạch Mai	pr42603777	65 m²		14,48 tỷ	Nam	12 phòng	12 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9977663871922	105.850602542983	Phố Bạch Mai, Phường Bách Khoa, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán đất tại đường Nguyễn Duy Trinh	pr42639820	125 m²		7,5 tỷ					Sổ đỏ/ Sổ hồng	10.8061211731601	106.819517049764	Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9, Hồ Chí Minh	Quận 9	Hồ Chí Minh
Nhà riêng tại đường Xô Viết Nghệ Tĩnh	pr42623040	150 m²	6 m	18,5 tỷ		2 phòng	2 phòng		Sổ đỏ/ Sổ hồng	10.8102807907942	106.713686028849	Đường Xô Viết Nghệ Tĩnh, Phường 26, Bình Thạnh, Hồ Chí Minh	Bình Thạnh	Hồ Chí Minh
Căn hộ chung cư tại Gateway Thảo Điền	pr42524071	132 m²		18,5 tỷ		3 phòng	2 phòng	Đầy đủ	Hợp đồng mua bán	10.803934462214514	106.7467182605128	Dự án Gateway Thảo Điền, Đường Võ Nguyên Giáp, Phường Thảo Điền, Quận 2, Hồ Chí Minh	Quận 2	Hồ Chí Minh
Nhà riêng tại phố Khâm Thiên	pr42584408	30 m²	4,9 m	7,85 tỷ		3 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	21.0194064431014	105.833986934015	Phố Khâm Thiên, Phường Thổ Quan, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Căn hộ chung cư tại Park Hill Premium - Times City	pr42592328	110 m²		12,8 tỷ	Tây	3 phòng	2 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	20.997029107643314	105.86524449500585	Dự án Park Hill Premium - Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Lê Hồng Phong	pr42594111	55 m²		7 tỷ	Đông - Nam					10.7631266116403	106.676037022227	Đường Lê Hồng Phong, Phường 2, Quận 10, Hồ Chí Minh	Quận 10	Hồ Chí Minh
Bán đất tại đường Đồng Chằm	pr42601070	355,1 m²		28 triệu/m²					Sổ đỏ/ Sổ hồng.	20.9741001121065	105.514014417058	Đường Đồng Chằm, Xã Đông Xuân, Quốc Oai, Hà Nội	Quốc Oai	Hà Nội
Căn hộ chung cư tại The Sun Avenue	pr42443320	96 m²		7,5 tỷ		3 phòng	2 phòng			10.788466668027398	106.75165503817568	The Sun Avenue, Mai Chí Thọ, An Phú, Quận 2, Hồ Chí Minh	Quận 2	Hồ Chí Minh
Nhà riêng tại đường Nguyễn Khang	pr41260583	100 m²	5,2 m	22 tỷ	Đông - Nam			Cơ bản	Sổ đỏ/ Sổ hồng	21.0276025175514	105.798432047376	445, Đường Nguyễn Khang, Phường Yên Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà mặt phố tại đường Ung Văn Khiêm	pr42600434	128 m²	8 m	23 tỷ						10.0450536133719	105.782768364677	Đường Ung Văn Khiêm, Phường Cái Khế, Ninh Kiều, Cần Thơ	Ninh Kiều	Cần Thơ
Nhà biệt thự, liền kề tại The Crown - Vinhomes Ocean Park 3	pr42608590	120 m²	8 m	17 tỷ		5 phòng	4 phòng	Không nội thất	Hợp đồng mua bán	20.941697154655945	105.95736882220525	Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên	Văn Giang	Hưng Yên
Nhà biệt thự, liền kề tại Flamingo Golden Hill	pr42609236	190 m²	10 m	8 tỷ	Đông	6 phòng	6 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	20.570767190405363	105.7050433500388	Dự án Flamingo Golden Hill, Đường Quốc lộ 21A(Quốc lộ 21), Thị trấn Ba Sao, Kim Bảng, Hà Nam	Kim Bảng	Hà Nam
Nhà mặt phố tại đường Lê Thánh Tôn	pr42601296	85 m²	4,9 m	28,8 tỷ		14 phòng		Full		10.7736284363779	106.697949203126	Đường Lê Thánh Tôn, Phường Bến Thành, Quận 1, Hồ Chí Minh	Quận 1	Hồ Chí Minh
Căn hộ chung cư tại The Antonia	pr42417832	87 m²		8,65 tỷ		2 phòng	2 phòng	Đầy đủ	Đang chờ sổ	10.720920827166712	106.72710252720779	Dự án The Antonia, Đường Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Hồ Chí Minh	Quận 7	Hồ Chí Minh
Nhà riêng tại đường Nguyễn Thái Bình	pr42654142	51 m²	4,2 m	12,8 tỷ		5 phòng	5 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	10.7962669698879	106.652794703285	Đường Nguyễn Thái Bình, Phường 12, Tân Bình, Hồ Chí Minh	Tân Bình	Hồ Chí Minh
Nhà riêng tại phố Tôn Đức Thắng	pr42626517	36 m²	3,7 m	11,8 tỷ		4 phòng	5 phòng		Sổ đỏ/ Sổ hồng	21.0265483119709	105.833766577483	Phố Tôn Đức Thắng, Phường Cát Linh, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán đất tại đường Cao Thắng	pr42581420	204 m²	12 m	8 tỷ					Sổ đỏ/ Sổ hồng	11.9611859827629	108.418880337341	Đường Cao Thắng, Phường 7, Đà Lạt, Lâm Đồng	Đà Lạt	Lâm Đồng
Nhà mặt phố tại đường 2/9	pr42587070	58 m²	5 m	12,85 tỷ	Đông	4 phòng	3 phòng	Cơ bản	Sổ đỏ/ Sổ hồng	16.0790893636454	108.215273328379	Đường 2/9, Phường Bình Thuận, Hải Châu, Đà Nẵng	Hải Châu	Đà Nẵng
Nhà mặt phố tại đường Số 50	pr42635171	100 m²	5 m	10,15 tỷ		12 phòng	12 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	10.7530580095529	106.596665894142	Đường Số 50, Phường Tân Tạo, Bình Tân, Hồ Chí Minh	Bình Tân	Hồ Chí Minh
Nhà biệt thự, liền kề tại Khu đô thị Mỹ Gia	pr42582087	100 m²	5 m	7,5 tỷ		3 phòng	4 phòng	Đầy đủ	Hợp đồng mua bán	12.2396479417655	109.167434088886	Dự án Mỹ Gia, Đường Số 10, Xã Vĩnh Thái, Nha Trang, Khánh Hòa	Nha Trang	Khánh Hòa
Bán đất tại đường An Thạnh 36	pr42630473	2.990 m²	40 m	22 tỷ	Đông - Nam				Sổ đỏ/ Sổ hồng	10.9472216185591	106.683953012157	Đường An Thạnh 36, Phường An Thạnh, Thuận An, Bình Dương	Thuận An	Bình Dương
Nhà mặt phố tại đường Lạc Long Quân	pr42138166	75 m²	3,6 m	13,9 tỷ	Tây	11 phòng	12 phòng		Sổ đỏ/ Sổ hồng	10.7844746921207	106.650668666778	Đường Lạc Long Quân, Phường 8, Tân Bình, Hồ Chí Minh	Tân Bình	Hồ Chí Minh
Nhà riêng tại đường Nguyễn Văn Cừ	pr42259479	52 m²	5 m	9,25 tỷ		3 phòng	6 phòng	Đầy đủ.	Sổ đỏ/ Sổ hồng	21.0496738780093	105.883218058854	Đường Nguyễn Văn Cừ, Phường Gia Thụy, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường 20	pr42533365	264 m²	13 m	30 tỷ					Sổ đỏ/ Sổ hồng	10.8354427994111	106.687717278678	Đường 20, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh	Thủ Đức	Hồ Chí Minh
Nhà riêng tại đường Vương Thừa Vũ	pr41544416	45 m²	5,2 m	12,9 tỷ		3 phòng	4 phòng	Đầy đủ	Sổ đỏ/ Sổ hồng	20.9987760744555	105.822293480529	Đường Vương Thừa Vũ, Phường Khương Mai, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Opal SaiGon Pearl	pr35446488	158 m²		14,5 tỷ		4 phòng				10.7901229858398	106.717987060547	Dự án Opal SaiGon Pearl, Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh	Bình Thạnh	Hồ Chí Minh
Bán đất tại đường Mỹ Đa Đông 3	pr42654397	76,5 m²	4,5 m	7,5 tỷ	Tây - Bắc					16.0410536307616	108.242893001577	Đường Mỹ Đa Đông 3, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng	Ngũ Hành Sơn	Đà Nẵng
Bán đất tại đường Phạm Cự Lượng	pr42214434	150 m²	5 m	10,5 tỷ	Tây - Nam				Sổ đỏ/ Sổ hồng	16.0602351235664	108.236177217711	Đường Phạm Cự Lượng, Phường An Hải Nam, Sơn Trà, Đà Nẵng	Sơn Trà	Đà Nẵng
Nhà biệt thự, liền kề tại Đông Dương Residence	pr41990681	123,63 m²	8 m	115 triệu/m²	Đông - Nam	4 phòng	4 phòng	Xây thô hoàn thiện mặt ngoài	Hợp đồng mua bán	21.0785843695901	105.69032608151	Dự án Đông Dương Residence, Đường Quốc lộ 32, Xã Đức Thượng, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà riêng tại đường Trường Chinh	pr42382341	94 m²	6 m	16,5 tỷ	Tây - Bắc	5 phòng	4 phòng	Không nội thất	Sổ đỏ/ Sổ hồng	21.0004524036408	105.828502703075	Đường Trường Chinh, Phường Khương Thượng, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán đất tại xã Nghĩa Trụ	pr42478311	164 m²		69 triệu/m²					Sổ đỏ.	20.950359148793	105.98490208866	Xã Nghĩa Trụ, Văn Giang, Hưng Yên	Văn Giang	Hưng Yên
